"RelationID","ProductID","ProductID:製品名","MaterialID","MaterialID:MaterialsName","QuantityPerUnit","UnitType"
"PM-6043191-3020103","6043191","ｺｳﾀｸｵｳ ﾌﾟﾗｽC 18LX1","3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","2","EA"
"PM-6043191-915973","6043191","ｺｳﾀｸｵｳ ﾌﾟﾗｽC 18LX1","915973","LBL 光沢王ﾌﾟﾗｽC 18L BIB","1","EA"
"PM-6043191-6050800","6043191","ｺｳﾀｸｵｳ ﾌﾟﾗｽC 18LX1","6050800","BI ｺｳﾀｸｵｳ ﾌﾟﾗｽC","18.612","KG"
"PM-6043204-940690","6043204","ｾﾝｼﾞｮｳｵｳ ﾌﾟﾗｽC 18LX1","940690","CAP 18Lﾍﾟｰﾙ缶用(ﾀｲﾌﾟC-1)","1","EA"
"PM-6043204-916930","6043204","ｾﾝｼﾞｮｳｵｳ ﾌﾟﾗｽC 18LX1","916930","CAN 洗浄王ﾌﾟﾗｽC 18L(Cﾀｲﾌﾟ)","1","EA"
"PM-6043204-6050842","6043204","ｾﾝｼﾞｮｳｵｳ ﾌﾟﾗｽC 18LX1","6050842","BI ｾﾝｼﾞｮｳｵｳ ﾌﾟﾗｽC","19.278","KG"
"PM-6043212-962170","6043212","ﾀｲｷｭｳｵｳ ﾌﾟﾗｽC 18LX1","962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","1","EA"
"PM-6043212-2885586","6043212","ﾀｲｷｭｳｵｳ ﾌﾟﾗｽC 18LX1","2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","2","EA"
"PM-6043212-984610","6043212","ﾀｲｷｭｳｵｳ ﾌﾟﾗｽC 18LX1","984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","1","EA"
"PM-6043212-963330","6043212","ﾀｲｷｭｳｵｳ ﾌﾟﾗｽC 18LX1","963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","1","EA"
"PM-6043212-3020103","6043212","ﾀｲｷｭｳｵｳ ﾌﾟﾗｽC 18LX1","3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","2","EA"
"PM-6043212-915974","6043212","ﾀｲｷｭｳｵｳ ﾌﾟﾗｽC 18LX1","915974","LBL 耐久王ﾌﾟﾗｽC 18L BIB","1","EA"
"PM-6043212-6050818","6043212","ﾀｲｷｭｳｵｳ ﾌﾟﾗｽC 18LX1","6050818","BI ﾀｲｷｭｳｵｳ ﾌﾟﾗｽC","18.468","KG"
"PM-6043221-940790","6043221","ﾊｸﾘｵｳ ﾌﾟﾗｽC 18LX1","940790","CAP 共通天板ANｼﾙﾊﾞｰ18L","1","EA"
"PM-6043221-916940","6043221","ﾊｸﾘｵｳ ﾌﾟﾗｽC 18LX1","916940","CAN 剥離王ﾌﾟﾗｽC 18L","1","EA"
"PM-6043221-6050826","6043221","ﾊｸﾘｵｳ ﾌﾟﾗｽC 18LX1","6050826","BI ﾊｸﾘｵｳ ﾌﾟﾗｽC","19.26","KG"
"PM-6043239-210318","6043239","BI ｽｰﾊﾟｰﾌﾞﾚｰｸｱｯﾌﾟTG","210318","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-616ｷｼｬｸ","0.09886","KG"
"PM-6043239-336701","6043239","BI ｽｰﾊﾟｰﾌﾞﾚｰｸｱｯﾌﾟTG","336701","BINT ｲｵﾝ交換水","0.09095","KG"
"PM-6043239-823981","6043239","BI ｽｰﾊﾟｰﾌﾞﾚｰｸｱｯﾌﾟTG","823981","ﾃﾞｨｿﾞﾙﾋﾞﾝ GL-47-S(250KG)*41*","0.00099","KG"
"PM-6043239-345003","6043239","BI ｽｰﾊﾟｰﾌﾞﾚｰｸｱｯﾌﾟTG","345003","ｹﾙｻﾞﾝ (25KG)","0.00199","KG"
"PM-6043239-860370","6043239","BI ｽｰﾊﾟｰﾌﾞﾚｰｸｱｯﾌﾟTG","860370","ﾌﾞﾁｾﾉｰﾙ 20(190KG) *5*","0.067857","KG"
"PM-6043239-882038","6043239","BI ｽｰﾊﾟｰﾌﾞﾚｰｸｱｯﾌﾟTG","882038","ｱﾙｷﾙﾎﾟﾘｸﾞﾘｺｼﾄﾞAPG0810 65% *17*","0.03196","KG"
"PM-6043239-821872","6043239","BI ｽｰﾊﾟｰﾌﾞﾚｰｸｱｯﾌﾟTG","821872","ｸﾞﾙｺﾝ酸ﾅﾄﾘｳﾑ(福洋) (25KG)","0.00599","KG"
"PM-6043239-3417899","6043239","BI ｽｰﾊﾟｰﾌﾞﾚｰｸｱｯﾌﾟTG","3417899","*ｶﾗﾒﾙ Z-35 (22.5KG)*","0.149","GM"
"PM-6043239-860450","6043239","BI ｽｰﾊﾟｰﾌﾞﾚｰｸｱｯﾌﾟTG","860450","DB (ISO/ﾛｰﾘｰ 6社)","0.032033","KG"
"PM-6043239-336700","6043239","BI ｽｰﾊﾟｰﾌﾞﾚｰｸｱｯﾌﾟTG","336700","WATER","0.669221","KG"
"PM-T31101-960260","T31101","ｵﾌﾞﾂｼｮﾘｷｯﾄ2 CTNX1","960260","PLA ﾃｸｾﾙｿﾃﾞﾂｷPEｴﾌﾟﾛﾝ EP-51","1","EA"
"PM-T31101-5123405","T31101","ｵﾌﾞﾂｼｮﾘｷｯﾄ2 CTNX1","5123405","PI　ｵﾌﾞﾂｼｮﾘｻﾞｲ","1","EA"
"PM-DS030652-220384","DS030652","ｽﾗｲﾀﾞｰ TC60 500KGX1 CT","220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","1","EA"
"PM-DS030652-966291","DS030652","ｽﾗｲﾀﾞｰ TC60 500KGX1 CT","966291","COT SUS 500KG NO.52","1","EA"
"PM-DS030652-220525","DS030652","ｽﾗｲﾀﾞｰ TC60 500KGX1 CT","220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","2","EA"
"PM-DS030652-958958","DS030652","ｽﾗｲﾀﾞｰ TC60 500KGX1 CT","958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","4","EA"
"PM-DS030652-966197","DS030652","ｽﾗｲﾀﾞｰ TC60 500KGX1 CT","966197","SPE 1Tｺﾝﾃﾅｰ用特大ﾊﾞﾝﾄﾞ","1","EA"
"PM-DS030652-306","DS030652","ｽﾗｲﾀﾞｰ TC60 500KGX1 CT","306","BI ｽﾗｲﾀﾞｰTC60","500.5","KG"
"PM-6044400-966335","6044400","ﾃｨｰｴﾑﾂｰﾜｯｸｽ 18.9LX1","966335","LBL ﾃｨｰｴﾑﾂｰﾜｯｸｽ 18.9L","1","EA"
"PM-T30336-6042295","T30336","ﾏﾃｯｼｭ60 5LX3","6042295","BI  ★ｻﾆｯｼｭ 60","13.635","KG"
"PM-T30336-932860","T30336","ﾏﾃｯｼｭ60 5LX3","932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","3","EA"
"PM-T30336-960340","T30336","ﾏﾃｯｼｭ60 5LX3","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","3","EA"
"PM-T30336-966338","T30336","ﾏﾃｯｼｭ60 5LX3","966338","CTN ﾏﾃｯｼｭ60 5LX3","1","EA"
"PM-T30336-941960","T30336","ﾏﾃｯｼｭ60 5LX3","941960","CAP ﾉｽﾞﾙｺｯｸ JDCNS (1X1)","3","EA"
"PM-T30336-966337","T30336","ﾏﾃｯｼｭ60 5LX3","966337","LBL ﾏﾃｯｼｭ60 5L ﾛｰﾙ","3","EA"
"PM-T20060-5999361","T20060","ﾃﾞﾀｰﾌｧｲﾝ SW 5KGX2","5999361","BI ﾃﾞﾀｰﾌｧｲﾝ SW","10","KG"
"PM-T20060-942570","T20060","ﾃﾞﾀｰﾌｧｲﾝ SW 5KGX2","942570","CAP 中栓一体型 赤(KC5007)","2","EA"
"PM-T20060-958955","T20060","ﾃﾞﾀｰﾌｧｲﾝ SW 5KGX2","958955","LBLｾﾝｼﾞｮｳｷﾌｳｲﾝｼｰﾙ ｱｵ ｼｰﾄ","2","EA"
"PM-T20060-991300","T20060","ﾃﾞﾀｰﾌｧｲﾝ SW 5KGX2","991300","CTN ﾃﾞﾀｰﾌｧｲﾝSW 5KGX2","1","EA"
"PM-T20060-920050","T20060","ﾃﾞﾀｰﾌｧｲﾝ SW 5KGX2","920050","BTL ﾃﾞﾀｰﾌｧｲﾝSW 5KG","2","EA"
"PM-T20060-916970","T20060","ﾃﾞﾀｰﾌｧｲﾝ SW 5KGX2","916970","LBL ﾃﾞﾀｰﾌｧｲﾝSW 5KG","0","EA"
"PM-T40073-932860","T40073","ｱﾌﾞﾗﾖｺﾞﾚｸﾘｰﾅｰ ﾊｰﾄﾞ2 5LX3","932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","3","EA"
"PM-T40073-960340","T40073","ｱﾌﾞﾗﾖｺﾞﾚｸﾘｰﾅｰ ﾊｰﾄﾞ2 5LX3","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","3","EA"
"PM-T40073-966355","T40073","ｱﾌﾞﾗﾖｺﾞﾚｸﾘｰﾅｰ ﾊｰﾄﾞ2 5LX3","966355","CTN ｱﾌﾞﾗﾖｺﾞﾚｸﾘｰﾅｰ ﾊｰﾄﾞⅡ5LX3","1","EA"
"PM-T40073-966408","T40073","ｱﾌﾞﾗﾖｺﾞﾚｸﾘｰﾅｰ ﾊｰﾄﾞ2 5LX3","966408","LBL ｱﾌﾞﾗﾖｺﾞﾚｸﾘｰﾅｰﾊｰﾄﾞⅡ5Lﾛｰﾙ","3","EA"
"PM-T40073-6053779","T40073","ｱﾌﾞﾗﾖｺﾞﾚｸﾘｰﾅｰ ﾊｰﾄﾞ2 5LX3","6053779","BI ｱﾌﾞﾗﾖｺﾞﾚｸﾘｰﾅｰ","16.65","KG"
"PM-6044768-882038","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","882038","ｱﾙｷﾙﾎﾟﾘｸﾞﾘｺｼﾄﾞAPG0810 65% *17*","0.03811","KG"
"PM-6044768-342538","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","342538","ﾃｲｶﾊﾟﾜｰ L-121 (1000KG)▲","0.01653","KG"
"PM-6044768-821872","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","821872","ｸﾞﾙｺﾝ酸ﾅﾄﾘｳﾑ(福洋) (25KG)","0.00495","KG"
"PM-6044768-210318","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","210318","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-616ｷｼｬｸ","0.099","KG"
"PM-6044768-336701","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","336701","BINT ｲｵﾝ交換水","0.09108","KG"
"PM-6044768-820140","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","820140","ｶｾｲｶﾘ 48% 工業用ｸﾞﾚｰﾄﾞ(ﾛｰﾘｰ)","0.099","KG"
"PM-6044768-885014","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","885014","ﾃｲｶﾄｯｸｽ N5040(200KG) *1*","0.01237","KG"
"PM-6044768-3743686","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","3743686","ﾃｲｶﾎﾟｰﾙ NE1230 (200KG)*11*","0.07335","KG"
"PM-6044768-860450","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","860450","DB (ISO/ﾛｰﾘｰ 6社)","0.0495","KG"
"PM-6044768-810890","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","810890","KAYAFECT YELLOW YQ LIQUID","0.198","GM"
"PM-6044768-336701","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","336701","BINT ｲｵﾝ交換水","0.515912","KG"
"PM-DS020779-220374","DS020779","*ﾀﾞｲｷﾚｰﾄ RF2 20KGX1 PN*","220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","1","EA"
"PM-DS020779-966357","DS020779","*ﾀﾞｲｷﾚｰﾄ RF2 20KGX1 PN*","966357","LBL ﾀﾞｲｷﾚｰﾄ RF2 20KG ﾛｰﾙ","1","EA"
"PM-DS020779-220515","DS020779","*ﾀﾞｲｷﾚｰﾄ RF2 20KGX1 PN*","220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","1","EA"
"PM-DS020779-220511","DS020779","*ﾀﾞｲｷﾚｰﾄ RF2 20KGX1 PN*","220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","1","EA"
"PM-DS020779-273","DS020779","*ﾀﾞｲｷﾚｰﾄ RF2 20KGX1 PN*","273","BI ﾀﾞｲｷﾚｰﾄ RF2","20","KG"
"PM-DS020779-2287578","DS020779","*ﾀﾞｲｷﾚｰﾄ RF2 20KGX1 PN*","2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","0.03125","EA"
"PM-T30360-932860","T30360","ﾈｵ ｵｲﾙﾊﾞｽﾀｰ 5LX3","932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","3","EA"
"PM-T30360-960340","T30360","ﾈｵ ｵｲﾙﾊﾞｽﾀｰ 5LX3","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","3","EA"
"PM-T30360-6044768","T30360","ﾈｵ ｵｲﾙﾊﾞｽﾀｰ 5LX3","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","16.65","KG"
"PM-T30360-966364","T30360","ﾈｵ ｵｲﾙﾊﾞｽﾀｰ 5LX3","966364","LBL NEOｵｲﾙﾊﾞｽﾀｰ 5L ﾛｰﾙ","3","EA"
"PM-T30360-966365","T30360","ﾈｵ ｵｲﾙﾊﾞｽﾀｰ 5LX3","966365","CTN NEOｵｲﾙﾊﾞｽﾀｰ 5LX3","1","EA"
"PM-T30365-966395","T30365","ﾈｵ ｵｲﾙﾊﾞｽﾀｰ 20LX1","966395","BTL ﾈｵｵｲﾙﾊﾞｽﾀｰ 20L","1","EA"
"PM-T30365-3045221","T30365","ﾈｵ ｵｲﾙﾊﾞｽﾀｰ 20LX1","3045221","CAP KC60550(20L共用)","1","EA"
"PM-T30365-2287578","T30365","ﾈｵ ｵｲﾙﾊﾞｽﾀｰ 20LX1","2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","0.03125","EA"
"PM-T30365-958958","T30365","ﾈｵ ｵｲﾙﾊﾞｽﾀｰ 20LX1","958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","1","EA"
"PM-T30365-6044768","T30365","ﾈｵ ｵｲﾙﾊﾞｽﾀｰ 20LX1","6044768","BI　ﾈｵ ｵｲﾙﾊﾞｽﾀｰ","22.2","KG"
"PM-DS020781-273","DS020781","●*ﾀﾞｲｷﾚｰﾄ RF2 ﾛｰﾘｰ*","273","BI ﾀﾞｲｷﾚｰﾄ RF2","1","KG"
"PM-DS020781-220532","DS020781","●*ﾀﾞｲｷﾚｰﾄ RF2 ﾛｰﾘｰ*","220532","LOR ﾛｰﾘｰ (ﾀﾞｲｽｳｶｸﾆﾝﾉｺﾄ)","0","EA"
"PM-DS020781-220526","DS020781","●*ﾀﾞｲｷﾚｰﾄ RF2 ﾛｰﾘｰ*","220526","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ﾁｮｳ","0","EA"
"PM-DS020781-958958","DS020781","●*ﾀﾞｲｷﾚｰﾄ RF2 ﾛｰﾘｰ*","958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","0","EA"
"PM-DS020780-220384","DS020780","*ﾀﾞｲｷﾚｰﾄRF2 1000KGX1 CT ｶｷﾞﾂｷ*","220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","1","EA"
"PM-DS020780-220525","DS020780","*ﾀﾞｲｷﾚｰﾄRF2 1000KGX1 CT ｶｷﾞﾂｷ*","220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","1","EA"
"PM-DS020780-966197","DS020780","*ﾀﾞｲｷﾚｰﾄRF2 1000KGX1 CT ｶｷﾞﾂｷ*","966197","SPE 1Tｺﾝﾃﾅｰ用特大ﾊﾞﾝﾄﾞ","1","EA"
"PM-DS020780-958958","DS020780","*ﾀﾞｲｷﾚｰﾄRF2 1000KGX1 CT ｶｷﾞﾂｷ*","958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","4","EA"
"PM-DS020780-273","DS020780","*ﾀﾞｲｷﾚｰﾄRF2 1000KGX1 CT ｶｷﾞﾂｷ*","273","BI ﾀﾞｲｷﾚｰﾄ RF2","1,000","KG"
"PM-DS020780-966162","DS020780","*ﾀﾞｲｷﾚｰﾄRF2 1000KGX1 CT ｶｷﾞﾂｷ*","966162","SPE ｼﾞｮｳﾌﾞﾏﾝﾎｰﾙｳﾖｳﾁｪｰﾝ 1000KG","0","EA"
"PM-DS020780-966163","DS020780","*ﾀﾞｲｷﾚｰﾄRF2 1000KGX1 CT ｶｷﾞﾂｷ*","966163","SPE ﾅﾝｷﾝｼﾞｮｳ 1000KGﾖｳﾅﾝｷﾝｼﾞｮｳ","0","EA"
"PM-DS020780-220502","DS020780","*ﾀﾞｲｷﾚｰﾄRF2 1000KGX1 CT ｶｷﾞﾂｷ*","220502","COT 1KLSUSｾﾋｸｱﾙｶﾘ NO40","1","EA"
"PM-DS020780-966208","DS020780","*ﾀﾞｲｷﾚｰﾄRF2 1000KGX1 CT ｶｷﾞﾂｷ*","966208","LBL F&B専用医薬用外劇物ﾗﾍﾞﾙ","0","EA"
"PM-DS020782-220199","DS020782","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 24KGX1 PN*","220199","BTL 20L ﾎﾟﾘｶﾝ ｼﾛﾛｯｸ 116-5","1","EA"
"PM-DS020782-220383","DS020782","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 24KGX1 PN*","220383","LBL ｻﾆﾀｽﾊﾟﾜｰﾗｰｼﾞ 24KGﾛｰﾙ","1","EA"
"PM-DS020782-220533","DS020782","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 24KGX1 PN*","220533","CAP KC6052ﾅﾁｭﾗﾛｯｸｷｬｯﾌﾟﾐｯｾﾝ","1","EA"
"PM-DS020782-220511","DS020782","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 24KGX1 PN*","220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","1","EA"
"PM-DS020782-274","DS020782","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 24KGX1 PN*","274","BI ﾊﾟﾝｹﾚｰﾄ UD10","24","KG"
"PM-DS020782-2287578","DS020782","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 24KGX1 PN*","2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","0.03125","EA"
"PM-6045664-963330","6045664","ｺｳｷﾝｱﾙｺｰﾄ 18LX1","963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","1","EA"
"PM-6045664-3020103","6045664","ｺｳｷﾝｱﾙｺｰﾄ 18LX1","3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","2","EA"
"PM-6045664-966361","6045664","ｺｳｷﾝｱﾙｺｰﾄ 18LX1","966361","LBL 抗菌ｱﾙｺｰﾄ 18L BIB","1","EA"
"PM-6045664-2885586","6045664","ｺｳｷﾝｱﾙｺｰﾄ 18LX1","2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","2","EA"
"PM-6045664-984610","6045664","ｺｳｷﾝｱﾙｺｰﾄ 18LX1","984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","1","EA"
"PM-6045664-962170","6045664","ｺｳｷﾝｱﾙｺｰﾄ 18LX1","962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","1","EA"
"PM-6045664-6045971","6045664","ｺｳｷﾝｱﾙｺｰﾄ 18LX1","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","18.288","KG"
"PM-T40074-941130","T40074","ｱﾌﾞﾗﾖｺﾞﾚ ｸﾘｰﾅｰﾊｰﾄﾞ2 20LX1","941130","CAP 10・20L共用 BIB","1","EA"
"PM-T40074-22299277","T40074","ｱﾌﾞﾗﾖｺﾞﾚ ｸﾘｰﾅｰﾊｰﾄﾞ2 20LX1","22299277","BTL 20L ﾊﾞｯｸｲﾝﾎﾞｯｸｽ","1","EA"
"PM-T40074-960020","T40074","ｱﾌﾞﾗﾖｺﾞﾚ ｸﾘｰﾅｰﾊｰﾄﾞ2 20LX1","960020","PLA 10・20L共用 BIB Sｺｯｸ","1","EA"
"PM-T40074-6053779","T40074","ｱﾌﾞﾗﾖｺﾞﾚ ｸﾘｰﾅｰﾊｰﾄﾞ2 20LX1","6053779","BI ｱﾌﾞﾗﾖｺﾞﾚｸﾘｰﾅｰ","22.2","KG"
"PM-T40074-966409","T40074","ｱﾌﾞﾗﾖｺﾞﾚ ｸﾘｰﾅｰﾊｰﾄﾞ2 20LX1","966409","CTN 油汚れｸﾘｰﾅｰﾊｰﾄﾞⅡ 20L","1","EA"
"PM-DS020783-220384","DS020783","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 1000KGX1 CT*","220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","1","EA"
"PM-DS020783-220525","DS020783","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 1000KGX1 CT*","220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","2","EA"
"PM-DS020783-966197","DS020783","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 1000KGX1 CT*","966197","SPE 1Tｺﾝﾃﾅｰ用特大ﾊﾞﾝﾄﾞ","1","EA"
"PM-DS020783-958958","DS020783","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 1000KGX1 CT*","958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","4","EA"
"PM-DS020783-274","DS020783","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 1000KGX1 CT*","274","BI ﾊﾟﾝｹﾚｰﾄ UD10","1,000","KG"
"PM-DS020783-220502","DS020783","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 1000KGX1 CT*","220502","COT 1KLSUSｾﾋｸｱﾙｶﾘ NO40","1","EA"
"PM-DS020783-966208","DS020783","*ｻﾆﾀｽ ﾊﾟﾜｰﾗｰｼﾞ 1000KGX1 CT*","966208","LBL F&B専用医薬用外劇物ﾗﾍﾞﾙ","0","EA"
"PM-T28049-935580","T28049","●KSｼｮｯｷｾﾝｼﾞｮｳｷﾖｳﾘﾝｽｻﾞｲ5KGX3","935580","BTL KSｼｮｯｷｾﾝｼﾞｮｳｷﾖｳﾘﾝｽｻﾞｲ 5KG","3","EA"
"PM-T28049-991360","T28049","●KSｼｮｯｷｾﾝｼﾞｮｳｷﾖｳﾘﾝｽｻﾞｲ5KGX3","991360","CTN KSｼｮｯｷｾﾝｼﾞｮｳｷﾖｳﾘﾝｽｻﾞｲ 5X3","1","EA"
"PM-T28049-942300","T28049","●KSｼｮｯｷｾﾝｼﾞｮｳｷﾖｳﾘﾝｽｻﾞｲ5KGX3","942300","CAP ｻﾗﾔ5KGﾖｳｷｬｯﾌﾟ","3","EA"
"PM-T28049-900000","T28049","●KSｼｮｯｷｾﾝｼﾞｮｳｷﾖｳﾘﾝｽｻﾞｲ5KGX3","900000","DRM 充填機液回収ﾄﾞﾗﾑ","0.000001","EA"
"PM-T28049-3411551","T28049","●KSｼｮｯｷｾﾝｼﾞｮｳｷﾖｳﾘﾝｽｻﾞｲ5KGX3","3411551","BI ★ﾆｭｰﾘﾝｽｴｰｽ","15.045","KG"
"PM-T24968-935560","T24968","●ﾋﾏﾜﾘｾﾝｻﾞｲｾﾝﾖｳﾘﾝｽｻﾞｲ 5KGX3","935560","BTL ﾋﾏﾜﾘｾﾝｻﾞｲｾﾝﾖｳﾘﾝｽｻﾞｲ 5KG","3","EA"
"PM-T24968-991350","T24968","●ﾋﾏﾜﾘｾﾝｻﾞｲｾﾝﾖｳﾘﾝｽｻﾞｲ 5KGX3","991350","CTN ﾋﾏﾜﾘｾﾝｻﾞｲｾﾝﾖｳﾘﾝｽｻﾞｲ 5KGX3","1","EA"
"PM-T24968-942300","T24968","●ﾋﾏﾜﾘｾﾝｻﾞｲｾﾝﾖｳﾘﾝｽｻﾞｲ 5KGX3","942300","CAP ｻﾗﾔ5KGﾖｳｷｬｯﾌﾟ","3","EA"
"PM-T24968-900000","T24968","●ﾋﾏﾜﾘｾﾝｻﾞｲｾﾝﾖｳﾘﾝｽｻﾞｲ 5KGX3","900000","DRM 充填機液回収ﾄﾞﾗﾑ","0.000001","EA"
"PM-T24968-3411551","T24968","●ﾋﾏﾜﾘｾﾝｻﾞｲｾﾝﾖｳﾘﾝｽｻﾞｲ 5KGX3","3411551","BI ★ﾆｭｰﾘﾝｽｴｰｽ","15.045","KG"
"PM-6045971-741010","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","741010","BINT FT-100 SOLUTION 25%","0.0002","KG"
"PM-6045971-342461","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","342461","*ﾌﾟﾛｷｾﾙ GXL(S) (20000GM)*","8","GM"
"PM-6045971-333305","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","333305","T.B.E.P. (ﾛｰﾘｰ/IBCｺﾝﾃﾅ)","0.023","KG"
"PM-6045971-4326059","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","4326059","SER-AD FX511(DAPRO) (195KG)*13","0.007","KG"
"PM-6045971-852585","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","852585","*KM-73E (17KG)*","0.2","GM"
"PM-6045971-345622","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","345622","ﾊｲﾃｯｸ E-8210 (1000KG)","0.06","KG"
"PM-6045971-856410","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","856410","ｱﾛﾝ FP-15 (1000KG)","0.42","KG"
"PM-6045971-336017","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","336017","ｶｰﾋﾞﾄｰﾙ (ｴﾁﾙｼﾞｸﾞﾘｺｰﾙ) ISO/ﾛｰﾘｰ","0.01","KG"
"PM-6045971-336700","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","336700","WATER","0.38645","KG"
"PM-6045971-880561","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","880561","ｷｬﾌﾟｽﾄｰﾝFS-60(199.76KG)","0.00015","KG"
"PM-6045971-861032","6045971","BI ｺｳｷﾝｱﾙｺｰﾄ","861032","■ｴﾀﾉｰﾙ95%(STERLING)815KG","0.055","KG"
